,gameId,playId,nflId,motionSinceLineset,inMotionAtBallSnap,wasRunningRoute,wasTargettedReceiver,down,yardsToGo,offenseFormation,receiverAlignment,pff_passCoverage,absoluteYardlineNumber,y,topOfLine,bottomOfLine,position,Unnamed: 0,safetyTop,safetyBottom
3472,2022100901,461,54517,False,False,1.0,0,3,4,SHOTGUN,2x2,2-Man,77,13.78,27.07,21.04,WR,9107.0,1.0,1.0
3473,2022100901,489,54517,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-1,85,11.0,33.0,26.89,WR,9108.0,1.0,1.0
3474,2022100901,555,54517,False,False,1.0,0,3,8,SHOTGUN,2x2,Bracket,99,39.92,32.68,26.73,WR,9111.0,1.0,1.0
3475,2022100901,1675,54517,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-1,29,10.85,27.01,21.12,WR,9141.0,1.0,1.0
3476,2022100901,2407,54517,False,False,1.0,1,3,6,SHOTGUN,3x1,Cover-2,90,11.85,26.88,20.76,WR,9160.0,1.0,1.0
3477,2022100901,2429,54517,False,False,1.0,0,4,6,SHOTGUN,2x2,2-Man,90,42.33,26.5,20.7,WR,9161.0,1.0,1.0
3478,2022100901,2768,54517,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover-3,30,43.84,30.13,23.9,WR,9166.0,1.0,1.0
3479,2022100901,3001,54517,False,False,1.0,0,3,15,SHOTGUN,3x1,Cover-2,81,43.92,26.96,21.02,WR,9172.0,1.0,1.0
3480,2022101607,426,54517,False,False,1.0,0,2,6,SHOTGUN,2x2,Cover-1,104,14.32,26.63,20.77,WR,10089.0,1.0,1.0
3481,2022101607,1320,54517,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-1,65,45.49,26.75,20.79,WR,10117.0,1.0,1.0
3482,2022101607,1368,54517,False,False,1.0,0,2,7,SHOTGUN,2x2,Cover-2,56,43.49,27.16,20.85,WR,10119.0,1.0,1.0
3483,2022101607,1699,54517,False,False,1.0,1,3,8,SHOTGUN,3x1,Cover 6-Left,82,43.27,26.81,20.7,WR,10129.0,2.0,0.0
3484,2022101607,1896,54517,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,96,43.03,32.71,26.43,WR,10135.0,1.0,1.0
3485,2022102311,857,54517,False,,1.0,0,2,6,SHOTGUN,3x1,Cover-2,81,10.22,27.26,20.71,WR,11297.0,1.0,1.0
3486,2022102311,1313,54517,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,24,18.75,32.88,26.29,WR,11313.0,2.0,0.0
3487,2022102311,1535,54517,False,,1.0,0,1,20,SHOTGUN,3x1,Cover-2,64,43.57,26.97,20.4,WR,11320.0,1.0,1.0
3488,2022102311,1653,54517,False,False,1.0,1,2,7,SHOTGUN,3x1,Cover-1,103,12.23,32.95,26.48,WR,11325.0,1.0,1.0
3489,2022102311,2330,54517,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,95,35.13,26.89,20.56,WR,11343.0,2.0,0.0
3490,2022102311,2364,54517,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-3,95,32.29,26.81,20.59,WR,11344.0,0.0,2.0
3491,2022102311,2415,54517,False,False,1.0,0,2,4,SHOTGUN,2x2,Cover-2,77,12.01,27.01,20.64,WR,11346.0,0.0,2.0
3492,2022102311,2901,54517,False,False,1.0,0,2,7,SHOTGUN,2x2,Cover-2,47,31.25,27.12,20.74,WR,11359.0,1.0,1.0
3493,2022102311,3117,54517,False,False,1.0,0,2,8,SHOTGUN,2x2,Cover-3,35,12.83,27.0,20.83,WR,11366.0,1.0,1.0
3494,2022102311,3141,54517,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-2,39,43.17,32.82,26.46,WR,11367.0,2.0,0.0
3495,2022102311,3425,54517,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-3,50,9.21,26.94,20.66,WR,11376.0,2.0,0.0
3496,2022102311,3447,54517,True,False,1.0,0,3,10,SHOTGUN,3x1,2-Man,50,31.6,26.94,20.57,WR,11377.0,2.0,1.0
3497,2022102311,3546,54517,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-3,76,11.88,32.78,26.4,WR,11381.0,1.0,1.0
3498,2022102311,3713,54517,False,False,1.0,0,3,16,SHOTGUN,2x2,Cover-3,80,44.85,26.95,20.46,WR,11384.0,2.0,1.0
3499,2022103008,467,54517,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3 Seam,85,39.51,32.67,26.46,WR,13490.0,1.0,1.0
3500,2022103008,606,54517,False,False,1.0,0,1,15,EMPTY,3x2,Cover-2,68,32.13,26.87,20.05,WR,13492.0,1.0,1.0
3501,2022103008,1326,54517,False,False,1.0,0,1,15,SHOTGUN,3x1,Cover-3,22,8.78,32.83,26.31,WR,13513.0,1.0,1.0
3502,2022103008,1529,54517,False,False,1.0,0,1,10,I_FORM,2x1,Cover-3,32,41.1,33.04,26.65,WR,13519.0,1.0,1.0
3503,2022103008,1962,54517,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover 6-Left,71,10.66,26.71,20.26,WR,13531.0,1.0,1.0
3504,2022103008,2242,54517,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover 6-Left,32,43.66,26.75,20.28,WR,13539.0,1.0,1.0
3505,2022103008,2490,54517,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,35,20.64,32.87,26.68,WR,13546.0,1.0,1.0
3506,2022103008,2809,54517,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-1,93,17.8,32.85,26.34,WR,13556.0,1.0,1.0
3507,2022103008,2838,54517,False,False,1.0,0,3,4,SHOTGUN,3x1,Cover-1,99,9.75,26.64,20.27,WR,13557.0,1.0,1.0
3508,2022103008,3482,54517,False,False,1.0,0,1,5,SHOTGUN,2x2,Cover-6 Right,80,10.13,27.24,20.56,WR,13573.0,1.0,1.0
3509,2022091103,195,43344,False,False,1.0,1,2,15,SHOTGUN,2x2,Cover-2,93,35.22,27.09,20.81,WR,1339.0,1.0,1.0
3510,2022091103,340,43344,False,False,1.0,0,3,7,EMPTY,3x2,Cover-2,71,33.98,26.77,20.67,WR,1344.0,2.0,1.0
3511,2022091103,364,43344,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,62,34.87,27.29,20.81,WR,1345.0,1.0,1.0
3512,2022091103,412,43344,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover 6-Left,44,19.77,33.09,26.84,WR,1347.0,1.0,1.0
3513,2022091103,446,43344,False,False,1.0,0,3,10,EMPTY,3x2,Cover-2,44,21.7,33.01,26.75,WR,1348.0,2.0,1.0
3514,2022091103,690,43344,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-1,67,34.74,27.11,20.99,WR,1354.0,0.0,2.0
3515,2022091103,852,43344,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,85,33.81,27.3,20.73,WR,1359.0,0.0,2.0
3516,2022091103,1429,43344,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover 6-Left,67,33.95,27.07,22.54,WR,1380.0,1.0,1.0
3517,2022091103,1565,43344,True,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,45,19.47,32.98,28.35,WR,1384.0,1.0,1.0
3518,2022091103,1772,43344,False,False,1.0,0,2,8,SHOTGUN,2x2,Cover-1,102,31.14,26.67,22.48,WR,1390.0,0.0,2.0
3519,2022091103,2243,43344,True,False,1.0,1,3,5,SHOTGUN,2x2,Cover-2,40,20.13,32.69,26.93,WR,1404.0,1.0,2.0
3520,2022091103,2272,43344,True,True,1.0,0,1,10,SHOTGUN,2x2,Cover-2,34,24.64,27.12,20.93,WR,1405.0,1.0,1.0
3521,2022091103,2291,43344,False,False,1.0,0,2,14,SHOTGUN,2x2,Cover-3,38,34.77,27.31,21.39,WR,1406.0,1.0,1.0
3522,2022091103,2357,43344,False,False,1.0,1,3,2,SHOTGUN,2x2,Cover-0,12,36.15,26.89,21.03,WR,1409.0,1.0,1.0
3523,2022091103,3032,43344,True,False,1.0,0,2,6,SHOTGUN,2x1,Cover 6-Left,74,36.72,32.67,28.19,WR,1428.0,1.0,1.0
3524,2022091103,3054,43344,False,False,1.0,0,3,6,SHOTGUN,2x2,Cover-1,74,19.98,32.69,28.44,WR,1429.0,2.0,1.0
3525,2022091103,3505,43344,True,False,1.0,0,2,3,SHOTGUN,3x1,Cover-0,107,16.31,32.61,28.24,WR,1444.0,1.0,1.0
3526,2022091103,3527,43344,False,False,1.0,0,3,3,SHOTGUN,3x1,Cover-1,107,22.65,32.95,28.37,WR,1445.0,2.0,0.0
3527,2022091103,4300,43344,False,False,1.0,0,2,11,SHOTGUN,2x2,Cover-6 Right,74,34.4,26.66,20.77,WR,1462.0,1.0,1.0
3528,2022091103,4324,43344,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,60,34.5,27.31,20.84,WR,1463.0,1.0,1.0
3529,2022091809,2235,43344,False,False,1.0,0,3,13,SHOTGUN,2x2,Cover-2,47,18.89,32.52,26.97,WR,2569.0,2.0,0.0
3530,2022091809,3405,43344,False,False,1.0,0,3,6,SHOTGUN,3x1,Bracket,83,36.44,29.9,25.51,WR,2603.0,2.0,1.0
3531,2022091809,3522,43344,False,False,1.0,0,2,5,SHOTGUN,2x2,Cover-0,105,34.09,26.52,22.4,WR,2608.0,1.0,1.0
3532,2022091809,3722,43344,False,False,1.0,0,2,6,SHOTGUN,2x2,Cover-2,22,34.05,26.76,22.4,WR,2614.0,1.0,1.0
3533,2022092506,226,43344,False,False,1.0,0,2,15,SHOTGUN,3x1,Cover-6 Right,43,37.6,32.8,26.73,WR,4741.0,1.0,1.0
3534,2022092506,250,43344,True,False,1.0,1,3,8,SHOTGUN,3x1,Cover-3,36,31.58,26.47,20.86,WR,4742.0,1.0,1.0
3535,2022092506,329,43344,True,False,1.0,0,2,12,SHOTGUN,2x2,Red Zone,22,14.74,26.52,20.76,WR,4744.0,1.0,1.0
3536,2022092506,995,43344,False,False,1.0,0,2,7,SHOTGUN,2x2,Quarters,66,34.54,27.07,20.65,WR,4764.0,1.0,1.0
3537,2022092506,1412,43344,False,False,1.0,0,1,4,SINGLEBACK,3x1,Cover-0,106,22.31,32.74,28.11,WR,4777.0,1.0,1.0
3538,2022092506,1670,43344,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,85,37.42,33.02,28.4,WR,4784.0,1.0,1.0
3539,2022092506,2586,43344,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-6 Right,34,36.03,26.84,20.71,WR,4810.0,1.0,1.0
3540,2022092506,2635,43344,False,False,1.0,0,3,5,EMPTY,3x2,Cover-0,15,22.33,32.04,26.11,WR,4812.0,1.0,1.0
3541,2022092506,2896,43344,False,False,1.0,0,2,11,EMPTY,3x2,Quarters,70,36.1,27.0,20.86,WR,4821.0,1.0,1.0
3542,2022092506,3050,43344,False,,1.0,0,1,10,SINGLEBACK,2x2,Cover-1,38,36.32,32.98,26.74,WR,4827.0,1.0,1.0
3543,2022092900,102,43344,False,False,1.0,0,3,1,SHOTGUN,2x2,Cover-2,76,40.32,32.75,27.03,WR,7429.0,1.0,1.0
3544,2022092900,229,43344,True,False,1.0,1,1,5,SHOTGUN,2x2,Cover-1,19,43.11,32.7,27.17,WR,7433.0,1.0,1.0
3545,2022092900,581,43344,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-2,85,18.78,32.85,26.89,WR,7445.0,1.0,1.0
3546,2022092900,665,43344,False,False,1.0,0,2,8,SHOTGUN,2x2,Cover-3,71,18.82,33.1,26.84,WR,7448.0,1.0,1.0
3547,2022092900,2204,43344,False,False,1.0,0,1,10,I_FORM,2x1,Cover-2,46,22.61,32.88,28.23,WR,7493.0,1.0,1.0
3548,2022092900,2490,43344,True,True,1.0,0,2,6,EMPTY,3x2,Cover-1,65,22.68,32.96,28.5,WR,7503.0,1.0,1.0
3549,2022092900,2512,43344,False,False,1.0,0,3,6,EMPTY,3x2,Cover-1,65,16.56,32.69,28.19,WR,7504.0,3.0,1.0
3550,2022092900,3221,43344,False,False,1.0,0,2,8,I_FORM,2x1,Cover-1,44,21.04,31.55,24.9,WR,7527.0,1.0,1.0
3551,2022092900,3548,43344,False,False,1.0,0,2,7,SHOTGUN,3x1,Cover-1,52,34.57,26.75,20.77,WR,7538.0,0.0,2.0
3552,2022100913,79,43344,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-3 Seam,74,34.45,27.02,20.29,WR,7671.0,2.0,1.0
3553,2022100913,103,43344,False,False,1.0,0,2,10,SHOTGUN,2x2,Quarters,74,18.96,32.77,26.66,WR,7672.0,1.0,2.0
3554,2022100913,127,43344,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover 6-Left,68,14.95,32.67,26.65,WR,7673.0,2.0,1.0
3555,2022100913,1472,43344,True,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,91,38.3,26.63,22.03,WR,7714.0,2.0,1.0
3556,2022100913,2516,43344,False,,1.0,0,1,10,SHOTGUN,2x2,Cover-2,48,16.44,32.64,26.44,WR,7744.0,1.0,1.0
3557,2022101605,905,43344,True,False,1.0,0,1,9,SHOTGUN,2x2,Red Zone,101,14.75,26.73,22.43,WR,10336.0,1.0,1.0
3558,2022101605,1196,43344,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,85,37.89,33.44,26.82,WR,10343.0,1.0,1.0
3559,2022101605,1252,43344,False,False,1.0,0,3,10,SHOTGUN,3x1,Cover-2,85,21.06,33.39,26.83,WR,10345.0,2.0,1.0
3560,2022101605,1653,43344,True,False,1.0,1,3,2,SHOTGUN,2x2,Cover-3 Seam,39,38.97,33.06,26.88,WR,10357.0,1.0,1.0
3561,2022101605,3347,43344,True,True,1.0,1,3,4,SHOTGUN,3x1,Cover-1,79,33.13,33.4,26.99,WR,10409.0,1.0,1.0
3562,2022102302,403,43344,False,False,1.0,0,2,5,SHOTGUN,2x2,Cover-1,65,34.5,26.98,20.75,WR,12370.0,0.0,2.0
3563,2022102302,559,43344,True,False,1.0,0,1,5,SHOTGUN,3x1,Red Zone,15,13.42,26.6,20.99,WR,12375.0,1.0,1.0
3564,2022102302,970,43344,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-1,78,34.9,26.59,20.73,WR,12386.0,1.0,1.0
3565,2022102302,1570,43344,False,False,1.0,0,3,2,EMPTY,4x1,Cover-1,47,18.23,32.67,26.28,WR,12406.0,0.0,2.0
3566,2022102302,1790,43344,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,48,31.18,26.77,20.51,WR,12411.0,1.0,1.0
3567,2022102302,1843,43344,True,True,1.0,1,3,4,SHOTGUN,2x2,Cover-1,54,34.3,26.6,20.36,WR,12413.0,1.0,1.0
3568,2022102302,2285,43344,False,False,1.0,0,2,5,SHOTGUN,2x2,Cover-3,53,19.3,32.56,28.3,WR,12425.0,1.0,1.0
3569,2022103100,140,43344,False,,1.0,0,1,10,SHOTGUN,2x2,Cover-2,35,15.82,29.73,25.25,WR,12817.0,1.0,1.0
3570,2022103100,186,43344,False,False,1.0,0,3,5,EMPTY,3x2,Cover-1,40,35.1,26.61,22.33,WR,12819.0,1.0,1.0
3571,2022103100,521,43344,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,53,19.7,32.86,28.3,WR,12830.0,1.0,1.0
3572,2022103100,791,43344,False,,1.0,0,3,8,SHOTGUN,3x1,Cover-1,60,17.39,29.3,25.05,WR,12840.0,1.0,1.0
3573,2022103100,1058,43344,False,False,1.0,0,2,7,SHOTGUN,2x2,Cover-3,77,16.83,30.11,23.38,WR,12847.0,1.0,1.0
3574,2022103100,1785,43344,False,False,1.0,0,3,14,SHOTGUN,3x1,Cover-3,44,21.56,33.43,27.0,WR,12870.0,1.0,1.0
3575,2022110602,79,43344,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,100,16.35,27.26,20.61,WR,15655.0,1.0,1.0
3576,2022110602,124,43344,True,True,1.0,0,3,2,SHOTGUN,3x1,Cover-1,92,28.33,26.73,20.84,WR,15657.0,1.0,1.0
3577,2022110602,177,43344,False,False,1.0,1,2,1,SHOTGUN,2x2,Cover-1,78,14.75,27.28,20.91,WR,15659.0,1.0,1.0
3578,2022110602,469,43344,False,False,1.0,1,3,4,SHOTGUN,2x2,Cover-1,74,18.42,32.79,26.97,WR,15669.0,2.0,0.0
3579,2022110602,633,43344,True,True,1.0,0,2,8,SHOTGUN,3x1,Cover-1,79,28.76,27.19,20.85,WR,15674.0,1.0,1.0
3580,2022110602,828,43344,False,False,1.0,1,1,3,SINGLEBACK,2x2,Cover-0,107,43.15,26.86,22.29,WR,15681.0,1.0,1.0
3581,2022110602,1212,43344,False,False,1.0,0,2,11,SHOTGUN,2x2,Cover-3 Seam,83,35.21,26.35,22.26,WR,15691.0,2.0,1.0
3582,2022110602,1272,43344,True,True,1.0,0,1,10,SHOTGUN,2x2,Quarters,95,34.85,26.9,21.79,WR,15692.0,2.0,1.0
3583,2022110602,2493,43344,False,False,1.0,0,1,15,SHOTGUN,2x2,Cover-1,30,17.51,29.83,25.33,WR,15725.0,2.0,1.0
3584,2022110602,2711,43344,False,False,1.0,0,1,10,SHOTGUN,3x1,Quarters,90,31.54,26.51,22.21,WR,15734.0,1.0,1.0
3585,2022110602,3106,43344,False,,1.0,0,3,9,EMPTY,3x2,Cover-0,62,9.17,26.61,21.06,WR,15746.0,1.0,1.0
3586,2022091103,195,44860,False,False,1.0,0,2,15,SHOTGUN,2x2,Cover-2,93,21.43,27.09,20.81,RB,1339.0,1.0,1.0
3587,2022091103,412,44860,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover 6-Left,44,32.23,33.09,26.84,RB,1347.0,1.0,1.0
3588,2022091103,852,44860,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,85,21.29,27.3,20.73,RB,1359.0,0.0,2.0
3589,2022091103,1565,44860,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,45,29.8,32.98,28.35,RB,1384.0,1.0,1.0
3590,2022091103,1772,44860,False,False,1.0,0,2,8,SHOTGUN,2x2,Cover-1,102,26.21,26.67,22.48,RB,1390.0,0.0,2.0
3591,2022091103,2357,44860,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-0,12,26.42,26.89,21.03,RB,1409.0,1.0,1.0
3592,2022091103,3032,44860,False,False,1.0,1,2,6,SHOTGUN,2x1,Cover 6-Left,74,27.01,32.67,28.19,RB,1428.0,1.0,1.0
3593,2022091103,3272,44860,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,81,21.3,26.71,22.43,RB,1437.0,1.0,1.0
3594,2022091103,3505,44860,False,False,1.0,0,2,3,SHOTGUN,3x1,Cover-0,107,31.97,32.61,28.24,RB,1444.0,1.0,1.0
3595,2022091103,3527,44860,False,False,1.0,0,3,3,SHOTGUN,3x1,Cover-1,107,26.75,32.95,28.37,RB,1445.0,2.0,0.0
3596,2022091809,3522,44860,True,False,1.0,0,2,5,SHOTGUN,2x2,Cover-0,105,26.39,26.52,22.4,RB,2608.0,1.0,1.0
3597,2022091809,3722,44860,True,False,1.0,1,2,6,SHOTGUN,2x2,Cover-2,22,26.04,26.76,22.4,RB,2614.0,1.0,1.0
3598,2022092506,226,44860,True,True,1.0,1,2,15,SHOTGUN,3x1,Cover-6 Right,43,26.65,32.8,26.73,RB,4741.0,1.0,1.0
3599,2022092506,329,44860,False,False,1.0,0,2,12,SHOTGUN,2x2,Red Zone,22,22.55,26.52,20.76,RB,4744.0,1.0,1.0
3600,2022092506,995,44860,False,False,1.0,0,2,7,SHOTGUN,2x2,Quarters,66,21.34,27.07,20.65,RB,4764.0,1.0,1.0
3601,2022092506,1412,44860,False,False,1.0,1,1,4,SINGLEBACK,3x1,Cover-0,106,29.68,32.74,28.11,RB,4777.0,1.0,1.0
3602,2022092506,1670,44860,False,False,1.0,1,1,10,SHOTGUN,2x2,Quarters,85,27.47,33.02,28.4,RB,4784.0,1.0,1.0
3603,2022092506,2586,44860,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-6 Right,34,21.13,26.84,20.71,RB,4810.0,1.0,1.0
3604,2022092506,2635,44860,True,False,1.0,0,3,5,EMPTY,3x2,Cover-0,15,36.51,32.04,26.11,RB,4812.0,1.0,1.0
3605,2022092506,2896,44860,True,True,1.0,0,2,11,EMPTY,3x2,Quarters,70,29.37,27.0,20.86,RB,4821.0,1.0,1.0
3606,2022092900,126,44860,False,False,1.0,0,1,10,EMPTY,4x1,Cover-0,57,47.44,26.65,20.66,RB,7430.0,2.0,0.0
3607,2022092900,581,44860,False,False,1.0,1,2,10,SHOTGUN,2x2,Cover-2,85,27.71,32.85,26.89,RB,7445.0,1.0,1.0
3608,2022092900,665,44860,False,False,1.0,0,2,8,SHOTGUN,2x2,Cover-3,71,27.58,33.1,26.84,RB,7448.0,1.0,1.0
3609,2022092900,944,44860,False,False,1.0,0,3,1,JUMBO,3x1,Cover-1,48,23.91,26.73,22.29,RB,7456.0,0.0,2.0
3610,2022092900,2204,44860,False,False,1.0,0,1,10,I_FORM,2x1,Cover-2,46,29.95,32.88,28.23,RB,7493.0,1.0,1.0
3611,2022092900,3630,44860,False,False,1.0,0,3,2,JUMBO,1x1,Goal Line,12,26.39,30.99,23.79,RB,7540.0,1.0,0.0
3612,2022100913,79,44860,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-3 Seam,74,20.47,27.02,20.29,RB,7671.0,2.0,1.0
3613,2022100913,103,44860,False,False,1.0,1,2,10,SHOTGUN,2x2,Quarters,74,32.36,32.77,26.66,RB,7672.0,1.0,2.0
3614,2022100913,1472,44860,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,91,21.21,26.63,22.03,RB,7714.0,2.0,1.0
3615,2022100913,2516,44860,True,False,1.0,1,1,10,SHOTGUN,2x2,Cover-2,48,31.82,32.64,26.44,RB,7744.0,1.0,1.0
3616,2022101605,905,44860,False,False,1.0,0,1,9,SHOTGUN,2x2,Red Zone,101,21.55,26.73,22.43,RB,10336.0,1.0,1.0
3617,2022102302,403,44860,True,False,1.0,1,2,5,SHOTGUN,2x2,Cover-1,65,21.77,26.98,20.75,RB,12370.0,0.0,2.0
3618,2022102302,559,44860,False,False,1.0,1,1,5,SHOTGUN,3x1,Red Zone,15,21.37,26.6,20.99,RB,12375.0,1.0,1.0
3619,2022102302,970,44860,True,False,1.0,0,1,10,SHOTGUN,3x1,Cover-1,78,21.67,26.59,20.73,RB,12386.0,1.0,1.0
3620,2022102302,2285,44860,True,False,1.0,0,2,5,SHOTGUN,2x2,Cover-3,53,27.01,32.56,28.3,RB,12425.0,1.0,1.0
3621,2022103100,140,44860,True,True,1.0,1,1,10,SHOTGUN,2x2,Cover-2,35,22.65,29.73,25.25,RB,12817.0,1.0,1.0
3622,2022103100,521,44860,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-3,53,26.6,32.86,28.3,RB,12830.0,1.0,1.0
3623,2022110602,79,44860,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,100,21.35,27.26,20.61,RB,15655.0,1.0,1.0
3624,2022110602,828,44860,False,False,1.0,0,1,3,SINGLEBACK,2x2,Cover-0,107,23.71,26.86,22.29,RB,15681.0,1.0,1.0
3625,2022110602,1272,44860,True,True,1.0,1,1,10,SHOTGUN,2x2,Quarters,95,25.88,26.9,21.79,RB,15692.0,2.0,1.0
3626,2022110602,2493,44860,False,,1.0,0,1,15,SHOTGUN,2x2,Cover-1,30,24.06,29.83,25.33,RB,15725.0,2.0,1.0
3627,2022091103,195,46094,True,False,1.0,0,2,15,SHOTGUN,2x2,Cover-2,93,19.13,27.09,20.81,TE,1339.0,1.0,1.0
3628,2022091103,340,46094,False,False,1.0,1,3,7,EMPTY,3x2,Cover-2,71,18.35,26.77,20.67,TE,1344.0,2.0,1.0
3629,2022091103,412,46094,True,False,1.0,1,2,10,SHOTGUN,2x2,Cover 6-Left,44,35.12,33.09,26.84,TE,1347.0,1.0,1.0
3630,2022091103,1772,46094,False,False,1.0,1,2,8,SHOTGUN,2x2,Cover-1,102,14.34,26.67,22.48,TE,1390.0,0.0,2.0
3631,2022091103,2243,46094,False,False,1.0,0,3,5,SHOTGUN,2x2,Cover-2,40,34.79,32.69,26.93,TE,1404.0,1.0,2.0
3632,2022091103,2272,46094,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,34,29.18,27.12,20.93,TE,1405.0,1.0,1.0
3633,2022091103,2291,46094,True,False,1.0,0,2,14,SHOTGUN,2x2,Cover-3,38,19.39,27.31,21.39,TE,1406.0,1.0,1.0
3634,2022091103,3054,46094,False,False,1.0,0,3,6,SHOTGUN,2x2,Cover-1,74,46.93,32.69,28.44,TE,1429.0,2.0,1.0
3635,2022091103,3272,46094,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,81,18.43,26.71,22.43,TE,1437.0,1.0,1.0
3636,2022091103,3505,46094,False,False,1.0,0,2,3,SHOTGUN,3x1,Cover-0,107,22.48,32.61,28.24,TE,1444.0,1.0,1.0
3637,2022091103,3527,46094,False,False,1.0,1,3,3,SHOTGUN,3x1,Cover-1,107,33.99,32.95,28.37,TE,1445.0,2.0,0.0
3638,2022091103,4300,46094,True,False,1.0,0,2,11,SHOTGUN,2x2,Cover-6 Right,74,17.84,26.66,20.77,TE,1462.0,1.0,1.0
3639,2022091103,4324,46094,True,False,1.0,1,1,10,SHOTGUN,2x2,Quarters,60,20.12,27.31,20.84,TE,1463.0,1.0,1.0
3640,2022091809,2235,46094,False,False,1.0,0,3,13,SHOTGUN,2x2,Cover-2,47,36.94,32.52,26.97,TE,2569.0,2.0,0.0
3641,2022091809,3405,46094,False,False,1.0,0,3,6,SHOTGUN,3x1,Bracket,83,31.64,29.9,25.51,TE,2603.0,2.0,1.0
3642,2022091809,3522,46094,False,False,1.0,0,2,5,SHOTGUN,2x2,Cover-0,105,18.72,26.52,22.4,TE,2608.0,1.0,1.0
3643,2022091809,3722,46094,False,,1.0,0,2,6,SHOTGUN,2x2,Cover-2,22,19.19,26.76,22.4,TE,2614.0,1.0,1.0
3644,2022092506,2586,46094,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-6 Right,34,29.06,26.84,20.71,TE,4810.0,1.0,1.0
3645,2022092506,2635,46094,False,False,1.0,0,3,5,EMPTY,3x2,Cover-0,15,20.86,32.04,26.11,TE,4812.0,1.0,1.0
3646,2022092900,102,46094,True,False,1.0,1,3,1,SHOTGUN,2x2,Cover-2,76,20.7,32.75,27.03,TE,7429.0,1.0,1.0
3647,2022092900,665,46094,True,False,1.0,1,2,8,SHOTGUN,2x2,Cover-3,71,34.97,33.1,26.84,TE,7448.0,1.0,1.0
3648,2022092900,944,46094,False,False,1.0,0,3,1,JUMBO,3x1,Cover-1,48,18.05,26.73,22.29,TE,7456.0,0.0,2.0
3649,2022092900,1063,46094,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,77,25.07,32.99,28.31,TE,7460.0,1.0,1.0
3650,2022092900,2490,46094,False,False,1.0,0,2,6,EMPTY,3x2,Cover-1,65,41.0,32.96,28.5,TE,7503.0,1.0,1.0
3651,2022092900,2512,46094,False,False,1.0,0,3,6,EMPTY,3x2,Cover-1,65,21.76,32.69,28.19,TE,7504.0,3.0,1.0
3652,2022092900,2800,46094,False,False,1.0,0,3,11,EMPTY,3x2,Cover-3,34,40.75,30.23,25.89,TE,7513.0,2.0,0.0
3653,2022092900,3221,46094,True,False,1.0,0,2,8,I_FORM,2x1,Cover-1,44,28.11,31.55,24.9,TE,7527.0,1.0,1.0
3654,2022092900,3630,46094,False,False,1.0,1,3,2,JUMBO,1x1,Goal Line,12,32.36,30.99,23.79,TE,7540.0,1.0,0.0
